index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
512053,303,4,11,678,1,1,0,0,6719.813
483356,972,1,12,410,1,0,0,0,3448.8699
347549,55,2,2,537,1,0,0,1,4526.0747
5914,895,5,8,758,1,0,0,1,6799.4404
522141,797,1,5,0,0,0,1,0,-7.8806577
659921,633,4,4,520,1,1,0,0,6397.7866
439913,959,7,3,0,0,0,0,0,-5.5624604
448344,511,7,4,0,0,0,0,1,-12.605031
695039,582,1,1,748,1,0,0,0,5241.156
380938,506,4,2,982,1,1,0,0,9044.098
320344,802,5,7,555,1,1,0,0,7213.322
503970,1049,7,2,0,0,0,0,0,0.989835
97296,765,6,2,510,1,0,0,0,5594.322
90153,930,7,10,0,0,0,0,0,-8.614537
125480,314,7,10,0,0,0,0,0,-7.445685
79442,734,5,1,608,1,1,0,0,6523.0244
583486,83,5,7,321,1,0,0,1,3345.949
54961,710,5,7,297,1,0,0,0,3186.761
319086,795,7,11,0,0,0,0,0,-4.53615
597346,246,5,2,957,1,0,0,0,7100.055
630905,670,1,6,646,1,0,0,0,5938.231
379000,724,2,9,680,1,1,0,0,6905.092
525812,243,4,4,830,1,0,0,0,5869.1787
664268,986,6,7,737,1,0,0,0,6489.088
181278,1106,7,10,0,0,0,0,0,-4.0065346
105263,67,6,1,556,1,0,0,0,5888.0024
528024,727,7,2,0,0,0,0,0,2.4314742
568468,536,1,11,1207,1,1,0,0,12436.075
311608,1065,3,1,410,1,0,0,0,3530.484
66211,868,7,11,0,0,0,0,0,24.026543
411093,1008,2,10,780,1,1,0,1,6205.012
586601,111,5,3,677,1,1,0,0,6927.1655
275224,914,4,4,1198,1,0,0,1,9108.252
544199,914,1,8,1254,1,0,0,0,9487.649
55984,386,1,10,724,1,1,0,1,9026.593
706716,355,7,9,0,0,0,0,0,10.995712
533707,312,4,1,531,1,0,0,1,4540.555
341165,928,2,11,705,1,1,0,0,7374.2925
143600,1050,3,4,452,1,1,0,0,6524.134
648198,1038,5,11,550,1,1,0,0,6241.45
644405,147,2,7,904,1,1,0,1,9777.372
15278,1115,3,11,315,1,0,0,0,4052.7268
570066,62,5,6,646,1,0,0,0,6384.4453
103108,1081,4,4,1126,1,0,0,0,6721.9893
422799,718,4,9,886,1,1,0,1,8136.6562
355479,322,5,7,526,1,0,0,0,4770.3984
666039,836,1,5,770,1,0,0,0,6444.3135
374700,189,3,6,855,1,1,0,0,9014.604
204216,711,6,1,448,1,0,0,0,5232.0767
316094,676,5,2,1901,1,0,0,0,8727.004
365723,304,3,2,1115,1,1,0,0,7972.362
22674,509,1,10,439,1,0,0,0,4190.6323
243818,534,2,6,428,1,0,0,0,4648.57
252242,527,5,8,908,1,1,0,1,9979.489
542729,538,2,9,643,1,0,0,0,4970.912
553799,98,7,3,0,0,0,0,0,1.3284519
109210,912,2,10,623,1,0,0,0,4862.9795
665697,1091,7,12,0,0,0,0,0,-0.03435699
111250,861,4,7,506,1,1,0,1,3972.5964
100177,1091,7,11,0,0,0,0,0,-0.03435699
15633,255,7,7,0,0,0,0,0,3.9479606
126126,1023,5,1,628,1,1,0,0,6326.9043
185364,114,4,8,599,1,1,0,1,6409.0737
665639,153,6,3,367,1,0,0,0,3568.2136
92338,821,5,3,906,1,1,0,0,8019.2817
259653,568,7,7,0,0,0,0,1,-26.376358
73607,312,3,11,546,1,1,0,0,5821.0815
699976,449,5,8,1427,1,0,0,0,9666.599
558808,920,3,6,601,1,1,0,0,6188.287
70885,1046,1,6,580,1,0,0,0,6315.353
290590,146,5,2,839,1,1,0,0,8563.563
353229,271,3,5,923,1,1,0,0,7642.178
178329,394,4,9,620,1,1,0,0,6781.168
359092,73,3,12,337,1,0,0,1,2734.3333
273303,472,6,8,635,1,0,0,0,5442.2026
503865,859,1,5,796,1,1,0,0,7946.818
236735,921,2,7,976,1,0,0,0,7523.2617
9207,347,6,11,504,1,0,0,0,5449.484
464612,681,3,3,537,1,1,0,0,4571.4463
216031,303,5,5,627,1,0,0,0,5823.7485
43750,117,7,6,0,0,0,0,0,-3.2062325
637027,525,7,4,0,0,0,0,0,8.136149
288939,334,7,11,0,0,0,0,0,-9.926813
85028,1076,2,6,577,1,0,0,1,4427.004
408660,527,7,8,0,0,0,0,0,0.03700172
594489,217,3,4,898,1,1,0,0,7610.202
79857,405,1,2,400,1,0,0,0,3609.4783
13738,742,3,9,769,1,0,0,0,5816.401
182404,352,5,5,726,1,1,0,0,8403.157
606535,404,7,5,0,0,0,0,0,2.0543194
581727,273,5,1,539,1,0,0,0,4491.661
30352,1066,7,10,0,0,0,0,0,0.65940475
490537,876,7,1,0,0,0,0,0,2.9872994
675619,854,2,4,634,1,1,0,0,6524.7104
601151,800,7,11,0,0,0,0,0,2.7063372
591665,341,3,1,641,1,0,0,0,5425.1177
389121,465,4,4,550,1,1,0,0,6121.3403
149467,837,1,7,653,1,1,0,1,6083.2144
14589,643,4,3,1041,1,1,0,0,8541.112
312108,689,7,6,0,0,0,0,0,-0.8825779
336168,836,5,6,716,1,0,0,0,5886.69
422493,892,2,8,774,1,0,0,1,6624.1514
192722,1094,6,12,596,1,0,0,0,5464.634
338034,620,7,3,0,0,0,0,0,-8.493704
313465,247,1,5,0,0,0,1,0,0.527346
203983,474,7,6,0,0,0,0,0,12.082683
667709,880,4,9,721,1,0,0,0,5415.3877
639914,504,1,4,1190,1,1,0,0,9101.905
50343,1037,2,3,660,1,0,0,0,5471.1943
701400,103,4,3,375,1,0,0,0,3820.3647
569858,762,3,5,348,1,0,0,1,3337.1401
34403,640,1,4,0,0,0,1,1,12.559021
334246,324,2,6,729,1,0,0,0,5456.2246
450990,77,7,10,0,0,0,0,0,-3.8852954
106397,850,5,4,0,0,1,1,1,1.082155
44140,934,4,5,0,0,1,1,0,-27.484692
36527,167,4,4,927,1,0,0,0,6964.151
397751,213,3,4,765,1,1,0,1,10658.025
567754,886,5,3,719,1,1,0,0,6765.549
309649,789,1,3,540,1,1,0,0,3914.5076
161063,827,3,6,1742,1,0,0,0,12690.547
276765,1091,7,2,0,0,0,0,0,-0.029250063
419521,827,1,4,0,0,0,1,1,-3.2979805
409221,915,4,1,409,1,0,0,0,4445.5474
435946,829,7,10,0,0,0,0,0,-3.1312547
281851,186,3,10,379,1,1,0,0,4250.6987
435408,101,7,4,0,0,0,0,0,4.81787
313127,199,3,4,482,1,1,0,0,5772.3076
671701,801,1,5,454,1,0,0,0,4999.774
159149,609,1,4,644,1,1,0,0,6788.8804
17141,1044,3,3,936,1,1,0,0,7466.1846
77161,506,2,9,893,1,1,0,0,9097.582
473173,695,3,1,593,1,1,0,0,7224.0654
549800,375,3,1,687,1,1,0,0,6596.9644
135064,1006,5,1,663,1,0,0,0,4740.838
86005,553,1,7,702,1,1,0,0,7630.3057
15814,322,4,9,695,1,1,0,0,6686.7603
410969,613,5,6,968,1,0,0,0,6029.9976
380067,535,1,8,915,1,0,0,1,8346.287
612688,148,7,10,0,0,0,0,0,7.8291793
477285,683,5,12,996,1,0,0,1,7627.059
435641,263,3,12,340,1,1,0,0,4112.8545
216002,190,7,1,0,0,0,0,0,4.677132
610880,326,4,5,432,1,1,0,0,5152.6113
333687,867,6,12,542,1,0,0,0,6580.7573
386165,178,6,7,748,1,0,0,0,6507.1064
179989,999,5,11,885,1,1,0,0,11709.323
295656,144,1,6,812,1,1,0,0,9629.388
617703,1055,6,8,791,1,0,0,0,6165.9346
632359,735,4,4,754,1,1,0,0,7743.595
594163,1098,6,6,364,1,0,0,0,2706.7014
404677,193,4,3,690,1,0,0,0,6065.466
60081,228,1,9,551,1,0,0,0,6090.2803
615631,586,5,8,1954,1,0,0,1,11509.659
82785,996,1,2,949,1,1,0,1,10516.474
75691,316,7,7,0,0,0,0,0,10.789006
521826,993,7,11,0,0,0,0,0,6.100231
568898,253,4,1,669,1,0,0,0,7000.7007
103641,876,1,12,1772,1,1,0,0,19102.01
431855,1040,3,12,967,1,1,0,0,9460.002
266751,181,4,5,0,0,1,1,0,13.028632
660597,125,2,3,1686,1,1,0,0,13666.912
61369,446,1,12,1043,1,0,0,1,8947.758
359438,651,6,5,962,1,0,0,0,7893.394
471483,235,5,3,0,0,1,1,1,9.939853
41325,819,2,8,509,1,0,0,0,5151.1313
427894,206,7,12,0,0,0,0,0,-25.07701
268482,1052,6,3,544,1,0,0,0,5713.9897
502152,293,6,12,865,1,0,0,0,7845.7104
219771,415,3,2,439,1,0,0,0,5091.6196
423152,302,7,5,0,0,0,0,0,-2.115455
23724,1076,5,8,708,1,0,0,0,5134.1353
37278,333,2,11,1497,1,1,0,0,12388.417
444949,626,4,3,932,1,1,0,0,8892.303
450310,628,6,2,456,1,0,0,0,3738.5095
462179,393,6,9,592,1,0,0,0,5484.4844
609530,26,5,6,604,1,1,0,0,7596.5376
619951,1057,1,7,740,1,1,0,1,8493.121
410778,201,3,4,394,1,1,0,0,4548.3696
85472,467,7,3,0,0,0,0,0,6.6792207
527612,1017,7,11,0,0,0,0,0,1.1898259
19484,726,3,2,769,1,0,0,1,6271.691
258870,162,4,8,517,1,0,0,1,5397.5264
359444,848,5,4,782,1,1,0,0,7085.467
339766,1034,6,7,149,1,0,0,0,1624.4076
650614,456,5,7,798,1,1,0,1,7164.064
335489,423,6,6,1874,1,0,0,0,9532.72
50532,399,1,6,552,1,0,0,0,4886.285
570571,767,5,3,682,1,0,0,0,6083.56
502976,410,4,2,879,1,0,0,0,7079.837
305309,38,7,2,0,0,0,0,0,-0.022448897
428307,392,5,11,787,1,1,0,0,8559.633
339193,278,6,5,630,1,0,0,0,6605.9795
18494,411,4,2,625,1,0,0,0,5970.792
595006,819,5,3,552,1,1,0,0,6490.0654
527284,329,7,5,0,0,0,0,0,-0.20636737
82135,586,3,8,2184,1,0,0,1,12995.413
46908,958,5,6,526,1,1,0,0,5120.143
392001,43,7,10,0,0,0,0,0,1.554675
411708,382,4,10,664,1,1,0,1,7496.2695
15651,26,3,5,431,1,0,0,0,4703.328
106455,937,4,3,501,1,0,0,0,5007.479
326770,664,3,7,580,1,0,0,0,4953.0684
302655,1031,3,8,416,1,1,0,1,4777.2695
109526,323,4,4,648,1,1,0,0,6789.0933
708941,286,1,8,697,1,1,0,0,7741.037
663675,994,2,9,493,1,1,0,0,5129.134
633032,839,5,3,533,1,1,0,0,4256.77
362713,148,6,2,709,1,0,0,0,7429.6313
350279,728,3,7,448,1,1,0,0,5323.897
513386,553,1,7,637,1,1,0,0,7328.4155
316555,92,7,6,0,0,0,0,0,3.3473969
357613,25,5,4,1935,1,1,0,0,14930.26
518038,888,3,7,644,1,1,0,1,7401.6094
687177,704,6,3,767,1,0,0,0,7424.609
43938,626,1,4,621,1,0,0,0,5540.51
230109,419,6,10,689,1,0,0,0,3550.1526
136571,813,3,9,592,1,1,0,0,4989.797
503578,7,2,1,973,1,1,0,0,9732.138
533058,645,4,7,1285,1,1,0,0,10711.683
518739,177,4,9,410,1,0,0,0,2939.2847
397956,142,2,4,576,1,1,0,0,6073.199
476253,997,6,2,412,1,0,0,0,4378.9653
13149,124,5,6,747,1,1,0,0,7352.6943
517491,122,4,10,969,1,1,0,0,8224.995
444328,894,7,9,0,0,0,0,0,-0.2567348
356372,443,5,4,578,1,1,0,0,5897.345
363113,293,3,11,662,1,0,0,0,5318.137
552635,160,2,4,675,1,1,0,1,8040.67
256746,618,7,4,0,0,0,0,0,47.589333
31442,175,4,2,655,1,1,0,0,5937.6943
383432,656,6,11,410,1,0,0,0,3682.1638
315294,852,7,9,0,0,0,0,0,1.8328481
157738,732,1,5,813,1,0,0,0,6755.8257
614212,594,3,1,332,1,0,0,0,3311.2302
645866,142,6,6,449,1,0,0,0,4125.963
198751,120,6,7,485,1,0,0,0,4555.416
623241,683,3,10,860,1,0,0,0,7155.4536
574181,680,3,11,768,1,1,0,0,6069.609
172940,658,6,7,390,1,0,0,0,3574.8828
680698,907,7,12,0,0,0,0,0,2.8347468
608918,460,5,11,367,1,1,0,0,4207.4487
106733,1020,7,8,0,0,0,0,1,-11.662084
631341,491,1,2,653,1,1,0,0,9149.332
238144,219,6,9,191,1,0,0,0,1457.8961
317182,187,2,8,944,1,1,0,0,7969.49
260067,100,5,4,610,1,0,0,0,5934.931
673099,35,2,6,732,1,0,0,0,7185.4536
500962,15,5,4,684,1,1,0,0,6380.437
315138,564,6,1,453,1,0,0,0,4284.1343
272905,216,3,2,892,1,1,0,0,7241.316
315797,786,3,9,618,1,1,0,0,5773.8345
124579,545,5,10,1086,1,1,0,1,10398.207
412241,237,1,11,641,1,0,0,0,5525.458
377767,747,1,3,667,1,0,0,0,5837.3823
312493,728,7,11,0,0,0,0,0,3.0697808
704636,1106,1,12,651,1,0,0,0,5911.882
533720,1038,4,7,513,1,0,0,0,5257.0
393364,479,5,10,1466,1,1,0,0,11938.604
419031,749,3,8,678,1,1,0,1,7437.0854
415389,169,6,1,772,1,0,0,0,7353.2314
444310,71,5,1,748,1,1,0,0,7697.7666
627038,86,6,6,478,1,0,0,0,3688.3943
431241,310,5,3,803,1,1,0,0,9214.666
174741,289,7,1,0,0,0,0,1,10.935622
160283,659,7,10,0,0,0,0,0,-0.9211848
500531,193,5,8,777,1,1,0,1,7336.76
455518,208,2,7,312,1,0,0,1,2216.4517
24474,938,1,2,1263,1,1,0,0,13306.906
55529,446,4,8,754,1,1,0,1,6474.8955
470756,34,6,8,849,1,0,0,0,7395.0176
535542,1101,2,1,894,1,0,0,0,7789.7104
90480,220,3,5,587,1,0,0,0,4847.226
157155,884,2,3,273,1,0,0,0,2603.0696
711772,1030,1,7,334,1,0,0,0,3577.306
706214,60,3,9,613,1,0,0,0,5652.583
352595,438,6,12,507,1,0,0,0,4978.503
90580,534,1,1,687,1,1,0,0,7679.9697
519339,1079,7,6,0,0,0,0,0,2.363469
691743,428,1,4,578,1,1,0,0,7441.8413
294365,695,2,12,796,1,1,0,0,9721.543
282668,525,7,7,0,0,0,0,0,9.091401
644895,701,2,10,455,1,0,0,0,3679.9336
13702,880,2,3,848,1,1,0,1,8627.548
209721,623,6,9,528,1,0,0,0,4809.711
214647,507,6,5,784,1,0,0,0,7728.164
702467,513,1,11,2118,1,1,0,0,20109.547
244721,136,2,6,466,1,1,0,0,6616.634
178938,641,3,9,657,1,0,0,0,5540.4395
426562,1035,2,8,594,1,0,0,1,4559.1846
466081,1098,4,5,780,1,1,0,0,6412.229
433865,80,5,2,635,1,1,0,0,7788.244
707213,453,1,10,664,1,0,0,0,5415.286
278626,887,6,2,476,1,0,0,0,4826.6816
505233,581,4,2,616,1,0,0,0,5268.4004
670580,524,7,5,189,1,0,0,0,1669.2184
654213,337,1,7,405,1,1,0,1,5550.1587
249630,808,2,12,778,1,1,0,0,10117.243
640295,719,7,3,0,0,0,0,0,3.3284051
238065,252,4,9,625,1,0,0,0,5791.2793
662114,1029,3,2,913,1,1,0,0,7073.2554
249338,1,6,6,496,1,0,0,0,4290.474
625939,179,7,1,0,0,0,0,0,-3.9206493
107205,499,4,9,711,1,1,0,1,5939.403
663679,731,7,5,0,0,0,0,0,3.7288547
130307,1008,5,11,726,1,1,0,0,5998.0483
600707,1024,6,5,830,1,0,0,0,6700.5156
709715,897,5,7,464,1,1,0,1,5046.783
114458,253,3,10,558,1,0,0,1,5408.2783
562622,928,7,4,0,0,0,0,0,-8.955054
9506,206,6,5,526,1,0,0,0,5257.41
544600,384,7,2,0,0,0,0,0,7.9753423
387267,237,3,12,423,1,0,0,1,3852.4688
250940,311,6,3,557,1,0,0,0,5078.1606
277953,56,2,12,399,1,0,0,0,4572.554
689853,705,4,10,0,0,0,1,0,-3.6733327
85291,158,3,2,419,1,0,0,0,5254.43
550522,292,2,3,839,1,1,0,1,8746.854
619315,45,6,1,464,1,0,0,0,5798.593
168440,2,5,4,549,1,1,0,0,4671.2563
172710,672,3,2,1130,1,0,0,0,6630.059
398743,705,6,12,871,1,0,0,0,8656.221
259977,642,1,8,404,1,0,0,0,3186.4807
480343,988,3,3,734,1,1,0,0,6335.6323
438297,1104,2,3,325,1,0,0,0,3577.9956
13110,209,6,12,554,1,0,0,0,5606.962
279388,1,7,2,0,0,0,0,0,1.5036514
239239,37,5,4,0,0,1,1,0,-10.089787
643297,238,1,3,1306,1,1,0,0,10319.861
389304,187,7,2,0,0,0,0,0,-3.5392523
40797,923,3,10,619,1,0,0,0,5215.7227
331117,1005,1,6,1142,1,1,0,1,10939.126
688970,624,5,10,727,1,1,0,0,7273.489
221430,967,4,3,1074,1,0,0,0,8397.462
332942,556,5,8,799,1,1,0,0,6509.829
124212,1043,7,8,0,0,0,0,0,0.6113217
299202,402,5,11,528,1,0,0,0,5226.7295
590377,803,7,10,0,0,0,0,1,-0.31081802
27732,273,1,5,675,1,0,0,0,5800.3125
402224,34,6,9,873,1,0,0,0,7749.9272
695268,184,6,9,507,1,0,0,0,5047.5273
274220,1062,2,10,612,1,1,0,1,6609.4663
361154,935,4,12,0,0,0,1,1,-10.75076
119207,1002,2,3,824,1,1,0,0,7017.539
280122,1050,2,1,576,1,1,0,1,7052.6157
110541,633,7,5,0,0,0,0,0,1.4555387
368222,612,3,4,341,1,0,0,1,5137.6216
277796,493,1,7,915,1,1,0,1,10335.295
598117,686,4,1,955,1,1,0,0,8397.445
534639,737,1,1,792,1,0,0,0,5151.293
20115,941,7,9,0,0,0,0,0,19.057154
342438,1074,1,9,651,1,1,0,0,6852.0503
324127,418,3,4,732,1,1,0,1,7567.7905
412397,454,6,4,240,1,0,0,0,2109.0513
535684,678,3,4,911,1,1,0,0,8672.912
7005,17,2,3,986,1,1,0,0,8836.173
226089,1008,1,3,797,1,1,0,0,7406.815
193955,535,6,7,625,1,0,0,0,6038.3193
628440,88,7,6,0,0,0,0,0,1.3168901
633152,987,2,1,1102,1,1,0,0,9363.988
81939,526,4,4,1847,1,1,0,0,15349.631
569763,542,7,2,0,0,0,0,0,12.688111
657100,182,6,10,362,1,0,0,0,3364.778
171764,1033,4,4,1153,1,0,0,0,10890.159
562196,1109,3,11,429,1,1,0,0,5248.329
129304,626,4,5,0,0,0,1,0,2.8731904
3931,487,7,8,0,0,0,0,0,-8.116942e-05
92607,752,5,12,0,0,0,1,1,-3.8281927
661973,692,1,10,1121,1,1,0,0,10082.619
672845,1008,3,1,718,1,1,0,0,5869.049
206650,462,4,2,600,1,1,0,0,6392.995
290816,618,2,3,510,1,1,0,0,6932.8716
574431,773,7,3,0,0,0,0,0,-3.1246066
95824,84,7,5,0,0,0,0,0,0.041025326
622503,435,1,6,451,1,1,0,0,4516.8477
220732,653,1,5,646,1,1,0,0,7683.9805
14109,158,1,6,527,1,1,0,0,8676.008
221012,659,4,9,571,1,0,0,0,4951.802
612920,562,5,2,2616,1,0,0,0,16305.707
489883,467,2,2,1452,1,0,0,0,11004.352
480755,446,5,4,718,1,0,0,0,5664.376
579228,461,2,2,408,1,0,0,0,3687.6301
493452,950,1,2,683,1,1,0,0,8025.646
511218,607,7,5,0,0,0,0,0,-2.4787452
637167,251,7,1,0,0,0,0,0,6.007299
6408,1081,1,7,1255,1,0,0,0,7574.7915
314127,602,3,4,560,1,0,0,1,5384.414
332454,338,5,11,615,1,0,0,0,5490.8984
444369,922,3,3,682,1,1,0,0,6559.4004
529367,308,4,9,775,1,0,0,0,6554.3027
187274,33,3,4,844,1,1,0,0,10089.373
203231,864,4,4,739,1,1,0,1,7076.5117
574157,541,7,8,0,0,0,0,0,11.484888
37917,34,3,12,616,1,0,0,1,6634.473
389079,1004,4,1,437,1,1,0,0,5069.083
646147,720,1,5,780,1,1,0,0,8758.443
307301,1031,1,12,689,1,0,0,1,5933.131
79847,827,3,10,1652,1,1,0,0,12956.883
631829,500,6,5,647,1,0,0,0,5485.4834
154210,921,3,6,1193,1,1,0,0,9829.992
594197,785,4,8,602,1,1,0,1,5392.06
337587,1007,5,7,855,1,1,0,0,7245.463
437080,298,5,10,796,1,0,0,0,7033.568
390814,872,1,10,957,1,1,0,1,9221.184
92359,196,6,2,508,1,0,0,0,4456.5527
154150,245,5,4,914,1,0,0,0,6620.9736
364610,997,1,7,328,1,0,0,0,3550.7305
289861,901,3,1,633,1,1,0,0,6329.681
135728,927,1,6,1209,1,1,0,0,9245.173
243827,123,2,5,1180,1,1,0,0,10645.327
288598,711,7,2,0,0,0,0,0,4.223949
195463,841,5,10,496,1,1,0,0,4239.7036
327329,709,6,7,413,1,0,0,0,4336.0557
372976,381,3,5,978,1,0,0,0,8691.412
618700,359,6,4,610,1,0,0,0,5894.063
420519,262,3,12,3241,1,0,0,1,21662.852
245957,593,1,8,1703,1,1,0,0,14614.235
672611,489,6,3,255,1,0,0,0,2530.805
662733,883,4,4,539,1,1,0,0,5697.193
126901,426,3,1,558,1,0,0,0,4995.597
636112,261,2,7,1058,1,1,0,1,13596.628
212627,443,6,5,398,1,0,0,0,3753.2805
586455,21,4,8,496,1,1,0,1,5296.8394
108210,109,1,7,876,1,1,0,1,9642.29
70212,104,7,9,0,0,0,0,0,5.3944697
440717,786,5,8,432,1,0,0,1,4267.979
557159,287,6,4,946,1,0,0,0,9210.907
685783,152,1,1,716,1,1,0,0,8394.831
386182,10,1,10,632,1,0,0,0,5178.9814
162162,958,1,8,646,1,1,0,1,7317.848
657405,741,1,10,903,1,0,0,1,6693.255
367623,421,3,6,954,1,1,0,0,8021.8135
220656,293,3,3,713,1,0,0,0,5581.91
70624,576,7,8,0,0,0,0,0,-14.292408
625726,425,3,5,544,1,0,0,0,5120.078
152201,84,1,3,1236,1,0,0,0,10486.451
57126,403,7,4,0,0,0,0,0,0.87077236
170550,634,6,4,381,1,0,0,0,3544.136
666285,338,5,1,818,1,1,0,0,8651.962
15367,295,5,2,514,1,1,0,0,4401.4956
51332,119,3,8,549,1,0,0,1,5056.199
241112,787,6,1,891,1,0,0,0,7896.8203
33382,364,2,2,548,1,0,0,0,4475.7915
403586,455,2,9,376,1,0,0,1,6016.298
566623,111,3,3,461,1,0,0,0,4284.983
522433,269,2,2,1544,1,1,0,0,12161.996
450442,636,2,3,824,1,1,0,0,7978.4775
377686,314,4,5,536,1,0,0,0,4672.9634
690845,451,2,9,630,1,1,0,0,7018.781
36533,276,6,7,241,1,0,0,0,2137.178
78452,628,5,2,779,1,0,0,0,6667.004
118537,374,4,9,775,1,0,0,0,6157.077
111092,957,3,8,941,1,1,0,1,8143.9487
122190,449,7,4,0,0,0,0,0,7.5524807
499063,715,2,5,693,1,0,0,0,6262.771
312674,908,4,8,431,1,1,0,1,4910.558
13871,185,4,12,0,0,0,1,1,-4.7770534
628488,717,6,7,414,1,0,0,0,4095.8804
490319,784,4,3,848,1,1,0,0,8046.928
15146,384,2,3,1170,1,1,0,0,10526.502
415673,496,2,11,878,1,1,0,0,7856.7197
308959,268,2,4,637,1,1,0,0,5898.867
398616,1043,7,4,0,0,0,0,0,0.27026004
571383,1091,6,4,557,1,0,0,0,6375.439
532003,56,7,5,0,0,0,0,0,6.6593747
708529,207,7,3,0,0,0,0,0,-31.171072
511535,625,5,1,559,1,0,0,0,5237.2153
528454,295,5,3,0,0,1,1,1,4.091015
426643,704,7,12,0,0,0,0,0,0.6441407
576657,494,5,12,902,1,0,0,1,6417.472
214559,102,2,1,993,1,1,0,0,7827.551
588341,370,2,9,496,1,0,0,0,5055.7188
599312,722,4,8,1466,1,0,0,1,8252.276
242474,939,4,9,466,1,0,0,0,4584.2524
280774,591,7,3,0,0,0,0,0,-2.8589244
597394,335,4,2,2957,1,1,0,0,16573.908
47907,254,4,11,235,1,1,0,0,2656.1675
640512,559,5,6,770,1,1,0,0,6914.755
22330,406,3,5,545,1,1,0,0,5886.8926
360460,874,1,5,628,1,1,0,0,6886.543
77249,1103,7,12,0,0,0,0,0,4.5799937
470795,20,7,10,0,0,0,0,0,0.6535869
124908,199,3,1,641,1,1,0,0,7899.1577
453519,947,5,7,1174,1,1,0,0,8203.804
687236,69,2,2,1355,1,1,0,0,11731.811
434064,577,2,10,653,1,1,0,1,6468.6226
43025,415,2,6,444,1,0,0,0,4969.9746
276034,720,2,8,711,1,1,0,1,7870.8022
346349,458,7,2,0,0,0,0,0,7.2919173
279283,779,3,10,887,1,1,0,0,7921.12
29582,174,6,3,533,1,0,0,0,5878.9634
359161,614,1,5,1034,1,0,0,0,6492.169
556291,370,1,11,869,1,1,0,0,10745.913
645312,338,3,2,723,1,1,0,0,7047.4253
553340,911,6,12,812,1,0,0,0,7921.9697
555368,983,5,3,0,0,1,1,1,125.72892
65708,330,2,7,435,1,1,0,1,4689.4995
689034,350,7,3,0,0,0,0,0,11.494358
35601,457,3,4,291,1,0,0,0,2869.1638
398650,938,4,10,1195,1,1,0,0,9871.967
517113,42,1,11,1351,1,1,0,0,13716.915
359574,596,6,7,646,1,0,0,0,4621.289
321213,714,5,5,367,1,1,0,1,5297.6597
628519,240,4,12,421,1,0,0,0,4101.108
469038,367,3,3,389,1,0,0,0,3763.001
637104,760,6,3,1243,1,0,0,0,8498.723
593616,1062,7,1,0,0,0,0,0,0.25294918
11050,1111,4,12,614,1,1,0,0,8866.461
559768,493,7,4,0,0,0,0,0,20.81808
428745,544,5,9,2030,1,1,0,0,15265.975
45240,743,7,6,0,0,0,0,0,2.4397812
155773,500,2,1,294,1,1,0,0,3918.37
470813,879,7,5,0,0,0,0,0,-9.124377
202553,695,1,12,586,1,0,0,1,6302.6973
454046,40,2,10,815,1,1,0,1,7265.665
204244,677,2,12,475,1,0,0,1,5158.5713
487231,732,1,4,541,1,0,0,0,4866.7075
180520,474,6,5,576,1,0,0,0,5629.3213
57016,881,7,4,0,0,0,0,0,-9.705897
147021,544,7,3,0,0,0,0,0,12.100414
120910,559,3,12,1070,1,1,0,0,10215.192
225686,122,5,1,686,1,1,0,0,6696.5522
660340,962,3,10,869,1,1,0,0,7736.7246
213869,49,2,5,437,1,1,0,1,6076.394
461095,127,3,7,875,1,1,0,1,8725.694
310098,637,3,5,815,1,1,0,1,10946.4
455124,528,6,8,788,1,0,0,0,7426.681
366049,920,7,1,0,0,0,0,0,-4.7135606
387515,318,7,11,0,0,0,0,0,6.5025077
567440,142,4,8,458,1,0,0,1,4232.3833
90665,244,5,6,699,1,1,0,0,6994.4453
481380,318,7,5,0,0,0,0,0,6.660435
301578,310,2,5,641,1,0,0,0,6613.6016
102422,666,7,10,0,0,0,0,0,-13.445125
572402,454,5,6,635,1,0,0,0,5969.661
499610,662,5,8,1010,1,1,0,0,9603.32
301998,190,6,2,566,1,0,0,0,5632.1304
558782,600,6,12,669,1,0,0,0,6606.3784
686825,540,5,6,355,1,0,0,0,4448.3267
678500,509,6,10,358,1,0,0,0,3679.2727
638439,934,5,10,996,1,0,0,0,7739.8003
564921,759,1,7,823,1,0,0,1,7221.5835
466322,891,4,3,979,1,0,0,0,6170.2715
527151,570,6,9,513,1,0,0,0,4274.5366
512856,501,3,4,574,1,0,0,1,4917.372
16689,894,1,9,1225,1,1,0,0,11301.655
448351,623,6,3,622,1,0,0,0,5807.727
207305,475,7,11,0,0,0,0,0,11.113557
215208,172,5,2,844,1,0,0,0,6669.449
50247,283,1,11,744,1,0,0,0,6165.0605
180617,416,3,11,1401,1,1,0,0,11296.159
399783,891,6,1,1067,1,0,0,0,7161.392
101961,1044,2,1,0,0,1,1,0,6.147446
168674,83,4,3,375,1,1,0,0,4244.6304
141467,753,5,4,629,1,0,0,1,6117.127
135266,681,7,3,0,0,0,0,0,-14.301731
639664,1039,5,10,995,1,1,0,0,7823.464
573260,1031,5,1,498,1,1,0,0,5413.0415
13517,164,5,1,691,1,1,0,0,6208.02
543598,404,3,10,661,1,1,0,0,6314.367
397558,977,2,1,582,1,1,0,0,5844.2554
473468,461,1,9,519,1,1,0,0,5970.6304
629036,1030,2,7,351,1,1,0,1,4357.9946
